url,title,brand,manufacturer,price,package_size_of_price,price_per_unit,sku,manufacturer_part_no,unspsc_code,color,type,material,plate_configuration,grade,product_weight,overall_height,overall_width,number_of_gangs,unit_of_meassurement,express_available,breadcrumbs,image_url,description,features,applications
https://www.fastenal.com/product/details/0745549,430SS 1Gang Blank Box Mount Wall Plate,BRYANT,HUBBELL,37.70,10,3.77,0745549,SS13L,39121704,Silver,Wall Plate,Stainless Steel,Blank,,0.05,"4.50""","2.87""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/290/174/0745549.jpg'],"Hubbell offers a wide variety of configurations, sizes, and finishes in both metal and nylon wall plates for use in industrial, institutional, commercial, and residential applications. We offer finishes in nylon, aluminum, brass, brass plated, chrome, and stainless steel. We have totally redesigned and expanded our line of nylon wall plates featuring larger standard sized wall plates to give extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with excellent cleanability in all different types of environments.",Protective plastic film helps to prevent scratches and damageNon-magneticIdeal for highly corrosive environments,Stainless Steel Wall Plate For Industrial Applications
https://www.fastenal.com/product/details/0739848,White Nylon PolyTrak&reg; 1-Gang Duplex Wall Plate,WIRING DEVICE-KELLEMS,HUBBELL,59.20,10,5.92,0739848,KP8,39121704,White,Wall Plate,Nylon,Duplex Receptacle,,0.05,"4.38""","2.07""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/102/014/0739848.jpg'],"PolyTrak[REG] Non-Metallic Surface Raceway is a complete system with raceway, fittings, boxes and devices. Sizes range from single channel PremiseTrak[REG] to three channel Super BaseTrak[REG] for all types of surface raceway requirements. Single and two channel latching raceways are dual-rated for both power and data applications, reducing inventory requirements.",Works with all Hubbell electrical devicesModular system for easy configurationMatches raceway color,"For delivering power, voice and data communications along a wall surface in new or existing construction, laboratories, labs, educational and healthcare facilities, and any industrial or commercial environment."
https://www.fastenal.com/product/details/0728929,"4""Sq. 30A-60A Receptacle 2.625""Dia Steel Exposed Work Cover",RACO,HUBBELL,116.50,10,11.65,0728929,813C,39121704,Gray,Wall Plate,Metal,,,0.34,"4.00""","0.50""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates","['https://img2.fastenal.com/infp360pmm/derivates/3/001/297/632/0728929.jpg', 'https://img2.fastenal.com/infp360pmm/derivates/3/001/118/948/0728929_Product2_eng.jpg']",,,
https://www.fastenal.com/product/details/0728908,"4"" Square Combination 5/8"" Raised Device and Tile Cover",RACO,HUBBELL,53.50,25,2.14,0728908,8768,39121704,Gray,Wall Plate,Steel,,,0.254,"0.63""","4.00""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/143/144/0728908.jpg'],,,
https://www.fastenal.com/product/details/922570418,Wallplate Mid-Size 1-Gang Toggle White,BRYANT,HUBBELL,35.00,25,1.40,922570418,PJ1W,39121704,White,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.06,"4.94""","3.15""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img2.fastenal.com/infp360pmm/derivates/3/001/766/562/$v2/0778926_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570116,1 Gang Ivory Duplex Receptacle Wall Plate,BRYANT,HUBBELL,38.25,25,1.53,922570116,PJ8I,39121704,Ivory,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.05,"4.94""","3.15""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/766/970/$v2/922570388_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570118,1 Gang Brown Duplex Receptacle Wall Plate,BRYANT,HUBBELL,24.30,25,0.97,922570118,P8,39121704,Brown,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/766/990/$v2/922570118_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0703574,"Gray 1-1/2"" Outlet Rectangular Cluster Cover",RACO,HUBBELL,195.40,20,9.77,0703574,5186-0,39121704,Gray,Wall Plate,Die Cast Steel,,,0.275,"4.63""","1.50""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/252/599/0703574.jpg'],,"Rugged diecast construction,state-of-the-art powder coat finish provides maximum weatherability and scratch-resistance,Includes gasket and mounting hardware,Multi-lingual instructions in each package,Three hole covers supplied with two closure plugs",For use with BELL[REG] single gang or round weatherproof boxes. Cluster covers provide and easy means of mounting BELL[REG] lampholders and other accessories.
https://www.fastenal.com/product/details/0743891,Grey 1Gang Horizontal-Rectangular Opening Weatherproof Wall Plate Cover,BRYANT,HUBBELL,19.55,,19.55,0743891,RW51020,39121704,Gray,Wall Plate,Die Cast Zinc,,Weatherproof,0.4,"2.82""","4.56""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/143/266/0743891.jpg'],1-Gang Weatherproof Covers for Horizontal Mounting,"Zinc die cast, gray, GFCI, Surge and Style Line[REG] cover for device mounting. 2.82"" x 4.56"" x 0.52""",Covers are designed for use whenever weatherproof protection is required while an outlet is in use. This line includes one and two gang covers with standard and jumbo depths.
https://www.fastenal.com/product/details/922570167,Wallplate 1-Gang Box Mount Blank Black,BRYANT,HUBBELL,41.00,25,1.64,922570167,P13BK,39121704,Black,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/767/071/$v2/922570167_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570109,Wallplate 1-Gang Strap Mount Blank Ivory,BRYANT,HUBBELL,149.00,25,5.96,922570109,P14I,39121704,Ivory,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.06,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/766/994/$v2/922570109_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570224,Wallplate Toggle 1-Gang Brown,BRYANT,HUBBELL,27.75,25,1.11,922570224,P1,39121704,Brown,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.05,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/767/063/$v2/922570224_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0703578,"Gray 1-1/2"" Outlet Round Cluster Cover",RACO,HUBBELL,88.00,20,4.40,0703578,5193-0,39121704,Gray,Wall Plate,Die Cast Steel,,,0.323,"0.56""","1.50""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/248/680/0703578.jpg'],,"Rugged diecast construction,state-of-the-art powder coat finish provides maximum weatherability and scratch-resistance,Includes gasket and mounting hardware,Multi-lingual instructions in each package,Three hole covers supplied with two closure plugs",For use with BELL[REG] single gang or round weatherproof boxes. Cluster covers provide and easy means of mounting BELL[REG] lampholders and other accessories.
https://www.fastenal.com/product/details/0700738,"4.69"" W Gray Steel Wall Plate",RACO,HUBBELL,188.75,25,7.55,0700738,837,39121704,Gray,Wall Plate,Steel,,,0.352,"0.50""","4.69""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/349/033/0700738.jpg'],,,Raised device covers are used for mounting switches or receptacles.
https://www.fastenal.com/product/details/922570309,2 Gang Gray Duplex Receptacle Wall Plate,BRYANT,HUBBELL,64.00,25,2.56,922570309,P82GY,39121704,Gray,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/766/859/$v2/922570309_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0777613,"4.50""Hx2.87""Wx0.035""D Stainless Steel 1Gang Single Wall Plate",BRYANT,HUBBELL,14.09,,14.09,0777613,SS720,39121704,Silver,Wall Plate,Stainless Steel,,,0.1,"4.50""","2.87""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/249/081/0777613.jpg'],"Hubbell offers a wide variety of configurations, sizes, and finishes in both metal and nylon wall plates for use in industrial, institutional, commercial, and residential applications. We offer finishes in nylon, aluminum, brass, brass plated, chrome, and stainless steel. We have totally redesigned and expanded our line of nylon wall plates featuring larger standard sized wall plates to give extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with excellent clean ability in all different types of environments.","Used with Single Receptacles with Face Dia. 1.60"" (40.6)",Industrial and commercial</br>applications; environments subjected to heavy abuse.
https://www.fastenal.com/product/details/922570384,1 Gang Gray Duplex Receptacle Wall Plate,BRYANT,HUBBELL,23.92,25,0.96,922570384,P8GY,39121704,Gray,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/766/974/$v2/922570384_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is 1/4 inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570336,2 Gang Ivory Duplex Receptacle / Toggle Switch Wall Plate,BRYANT,HUBBELL,64.00,25,2.56,922570336,P18I,39121704,Ivory,Wall Plate,Polycarbonate,Duplex Receptacle / Toggle Switch,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/766/875/$v2/922570336_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570102,2 Gang White Blank Wall Plate,BRYANT,HUBBELL,168.50,25,6.74,922570102,PJ23W,39121704,White,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.09,"4.94""","5.00""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/767/085/$v2/922570186_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0737478,Blank Gray Non-Metallic Portable Outlet Box Cover Plate,WIRING DEVICE-KELLEMS,HUBBELL,16.05,,16.05,0737478,HBLP14FS,39121704,Yellow,Wall Plate,Valox&reg;,,Heavy Duty,0.1,"4.82""","3.18""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/102/009/0737478.jpg'],"Portable outlet box and FS device cover plates designed to provide a rugged enclosure for a variety of wiring devices. Their nonmetallic construction is impact resistant, nonconductive, and corrosion resistant. The deep back-to-back design of the box accommodates devices which other outlet boxes cannot. These high visibility yellow boxes are offered in two versions: the box with two duplex cover plates; and the box with one blank cover plate. All boxes are field wired. Devices and power cord are not included. The box includes a liquid tight Kellems[REG] design cord connector and three bushings for various cord diameters.",Suitable for use with any FS/FD style surface mount boxMade of impact-resistant PBT,
https://www.fastenal.com/product/details/922570305,Wallplate 2-Gang 2) Decorator Ivory,BRYANT,HUBBELL,154.50,25,6.18,922570305,P262I,39121704,Ivory,Wall Plate,Polycarbonate,,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img2.fastenal.com/infp360pmm/derivates/3/001/766/862/$v2/922570305_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570316,3 Gang White Toggle Switch Wall Plate,BRYANT,HUBBELL,34.60,10,3.46,922570316,P3W,39121704,White,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.11,"4.63""","6.50""",3,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/766/884/$v2/922570316_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0722454,1 Gang Lock in ON or OFF Position Square Toggle w/ Gasket,KILLARK,HUBBELL,545.05,5,109.01,0722454,FZ8647,39121704,Silver,Wall Plate,Aluminum,Toggle Switch,,0.47,,"2.89""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/209/655/0722454.jpg'],,,
https://www.fastenal.com/product/details/922570223,1 Gang Red Duplex Receptacle Wall Plate,BRYANT,HUBBELL,23.92,25,0.96,922570223,P8R,39121704,Red,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/767/064/$v2/922570223_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0700712,"4.00"" W Gray Steel Wall Plate",RACO,HUBBELL,101.25,25,4.05,0700712,774,39121704,Gray,Wall Plate,Steel,,,0.336,"1.00""","4.00""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/310/306/0700712.jpg'],Applications Covers are used to close an outlet box. Raised device covers are used for mounting switches or receptacles. Covers are available for mounting one or two devices. Some RACO covers may serve as fixture support for fixtures up to 50 lbs,,
https://www.fastenal.com/product/details/922570193,2 Gang Black Duplex Receptacle Wall Plate,BRYANT,HUBBELL,52.50,25,2.10,922570193,P82BK,39121704,Black,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/767/068/$v2/922570193_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570086,2 Gang White Duplex Receptacle / Toggle Switch Wall Plate,BRYANT,HUBBELL,64.00,25,2.56,922570086,P18W,39121704,White,Wall Plate,Polycarbonate,Duplex Receptacle / Toggle Switch,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/767/034/$v2/922570086_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0777609,"4.50""Hx4.56""Wx0.035""D Stainless Steel 2Gang Double Toggle Wall Plate",BRYANT,HUBBELL,12.33,,12.33,0777609,SS2,39121704,Silver,Wall Plate,Stainless Steel,,,0.01,"4.50""","4.56""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/348/756/0777609.jpg'],"Hubbell offers a wide variety of configurations, sizes, and finishes in both metal and nylon wall plates for use in industrial, institutional, commercial, and residential applications. We offer finishes in nylon, aluminum, brass, brass plated, chrome, and stainless steel. We have totally redesigned and expanded our line of nylon wall plates featuring larger standard sized wall plates to give extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with excellent clean ability in all different types of environments.",Protective plastic film helps to prevent scratches and damageNon-MagneticIdeal for highly corrosive environments,Industrial and commercial</br>applications; environments subjected to heavy abuse.
https://www.fastenal.com/product/details/922570360,Wallplate 1-Gang Box Mount Blank Gray,BRYANT,HUBBELL,37.75,25,1.51,922570360,P13GY,39121704,Gray,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.05,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/766/958/$v2/922570360_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570157,Wallplate 2-Gang 2 Strap Mount Blank Ivory,BRYANT,HUBBELL,304.75,25,12.19,922570157,P24I,39121704,Ivory,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/767/078/$v2/922570157_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0703566,"2.81"" W Gray Steel Wall Plate",RACO,HUBBELL,311.52,24,12.98,0703566,5152-0,39121704,Gray,Wall Plate,Steel,,,0.28,"2.75""","2.81""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/289/931/0703566.jpg'],,"Rugged diecast construction,State-of-the-art powder coat finish provides maximum weatherability and scratch-resistance,Self-closing lids assure weatherproof protection when the receptacle is not in use,Includes gasket and mounting hardware,Multi-lingual instructions in each package",For use whenever weatherproof protection is required for an outdoor receptacle.
https://www.fastenal.com/product/details/0777608,2 Gang Silver Duplex Receptacle / Toggle Switch Wall Plate,BRYANT,HUBBELL,18.45,,18.45,0777608,SS18,39121704,Silver,Wall Plate,Stainless Steel,Duplex Receptacle / Toggle Switch,,0.1,"4.50""","4.60""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/109/968/0777608.jpg'],"Hubbell offers a wide variety of configurations, sizes, and finishes in both metal and nylon wall plates for use in industrial, institutional, commercial, and residential applications. We offer finishes in nylon, aluminum, brass, brass plated, chrome, and stainless steel. We have totally redesigned and expanded our line of nylon wall plates featuring larger standard sized wall plates to give extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with excellent clean ability in all different types of environments.",Protective plastic film helps to prevent scratches and damageFinish is lacquer coated to inhibit oxidationNon-magnetic and corrosion resistant,Industrial and commercial</br>applications; environments subjected to heavy abuse.
