unique_id,url,productname,brand,selling_price,regular_price,discount,description,specification,fit_type,image,rating,review,size,colour
161201938,https://www.academy.com/p/row-men-s-simon-shorts-7-in,"SIMON 7"" SHORT",R.O.W.,34.99,34.99,,"Head from class to the gym in these ROW Men’s Simon Shorts 7 in. They’re made from a blend of polyester, rayon and spandex for all-day comfort and durability, and the drawcord at the waistband can easily adjust the fit as needed.","{'Clothing Type': ' Casual Shorts', 'Product Type': ' Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 7', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Activity': ' Lifestyle', 'Material': ' 50% Recycled Polyester, 44% Rayon, 6% Spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,https://academy.scene7.com/is/image/academy/21566823?$pdp-xl-ng$,,,"Small,Medium,X Large,XX Large,Large",H.Charcoal
161032812,https://www.academy.com/p/under-armour-mens-vibe-woven-windbreaker-161032775,Under Armour Men's Vibe Woven Windbreaker,Under Armour,80.0,80.0,,"Withstand the weather when you wear the Under Armour Men's Vibe Woven Windbreaker. It is made of 87% polyester and 13% elastane. The UA Storm technology repels water without sacrificing breathability, and its wind-resistant materials and construction shields you from the elements. The exposed elastic binding at cuffs to help keep sleeves in place.","{'Insulation': ' No', 'Temperature': ' Mild', 'Clothing Type': ' Jackets', 'Sleeve length': ' Long Sleeve', 'Activity': ' Casual', 'Material': ' 87% polyester, 13% elastane', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Zipper': ' Full Zip', 'Size Range': "" Men's"", 'Jacket Length': ' Hip', 'Moisture Wicking': ' No', 'Care': ' Machine wash zipped and inside out in cold water with like colors, use only non-chlorine bleach when needed, do not use softeners; tumble dry low, do not iron, do not dry clean', 'Water Resistant': ' Yes', 'Weather': ' Wind', 'Fit': ' Relaxed', 'Product Type': ' Outerwear', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Windbreakers', 'Lining': ' No', 'Features': ' Wind Resistant,Water Resistant', 'Hood': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21465229?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21465230?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21465227?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21465228?$pdp-xl-ng$",5.0,2,"Small,Medium Short,Medium,X Large,XX Large,Large",Dark Green 01
165677095,https://www.academy.com/p/columbia-sportswear-mens-csc-natures-pal-graphic-t-shirt,Columbia Sportswear Men's CSC Natures Pal Graphic T-shirt,Columbia Sportswear,20.0,20.0,,"Display your passion for the great outdoors with the Columbia Sportswear Men's CSC Natures Pal Graphic T-shirt. The cotton material provides a comfortable feel, while the graphic designs offer a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash warm with like colors; tumble dry'}",,"https://academy.scene7.com/is/image/academy/21574025?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21574026?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Brown
161089675,https://www.academy.com/p/academy-sports-outdoors-mens-pinch-around-and-find-out-t-shirt,Academy Sports + Outdoors Men's Pinch Around And Find Out T-shirt,Academy Sports + Outdoors,9.99,9.99,,"Put your stylish side on display when you wear the Academy Sports + Outdoors Men's Pinch Around And Find Out T-shirt. The 100% cotton construction provides a soft, comfortable feel, while the screen-printed graphic design adds an eye-catching appearance.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' T-Shirts', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors'}",,"https://academy.scene7.com/is/image/academy/21564341?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564342?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Ice Grey
156690095,https://www.academy.com/p/chubbies-mens-the-faded-phantom-rec-t-shirt,Chubbies Men's The Faded Phantom Rec T-shirt,Chubbies,44.5,44.5,,"Look your best when you wear the Chubbies Men's The Faded Phantom Rec T-shirt. It is made of 43% polyester, 46% nylon, and 11% spandex. The moisture wicking technology wicks away sweat to keep you dry, and its fabric dries quickly for a comfortable wear.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Moisture Wicking Technology', 'Activity': ' Training', 'Material': ' 43% polyester, 46% nylon, 11% spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold, tumble dry low', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' Solid Tees', 'Features': ' Moisture Wicking', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21449175?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21449176?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21449177?$pdp-xl-ng$",4.3,6,"Small,Medium,X Large,XX Large,Large",The Vibe In The Studio
161033276,https://www.academy.com/p/under-armour-mens-rival-lightweight-shorts-9-in,Under Armour Men's Rival Lightweight Shorts 9 in,Under Armour,45.0,45.0,,"Get ready for your training when you put on the Under Armour Men's Rival Lightweight Shorts 9 in. These lightweight shorts are made of a cotton French Terry blend with moisture-wicking technology to help keep wearers feeling good, and the drawstring at the waistband allows a snug and secure fit.","{'Compression': ' No', 'Clothing Type': ' Athletic Shorts', 'Product Type': ' Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 9', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Activity': ' Training', 'Material': ' 80% cotton, 20% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21549581?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21549582?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21549583?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Green
162192068,https://www.academy.com/p/chubbies-mens-the-night-never-sleeps-t-shirt,Chubbies Men's The Night Never Sleeps T-shirt,Chubbies,29.5,29.5,,"Complete your outfit with this Chubbies Men's The Night Never Sleeps T-shirt. Made of 60% cotton and 40% polyester, it provides a comfortable wear anywhere life takes you. The stylish graphic is sure to get attention.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 60% cotton, 40% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold; tumble dry low'}",,"https://academy.scene7.com/is/image/academy/21567973?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21567974?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Navy
162192893,https://www.academy.com/p/chubbies-mens-the-cockadoodle-doozies-performance-polo-shirt,Chubbies Men's The Cockadoodle Doozies Performance Polo Shirt,Chubbies,59.5,59.5,,"Make sure you stay comfortable and cool during your next outdoor adventure by wearing the Chubbies Men's The Cockadoodle Doozies Performance Polo Shirt. This polo is made of polyester and spandex with moisture-wicking and UV-blocking technologies to help stand up against the elements, and the fit looks great either tucked in or left out.","{'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Polo', 'Activity': ' Casual', 'Material': ' 90% polyester, 10% spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold; tumble dry low'}",,"https://academy.scene7.com/is/image/academy/21556403?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21556421?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21556422?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Black
163379916,https://www.academy.com/p/hooey-mens-wild-ride-graphic-t-shirt,Hooey Men's Wild Ride Graphic T-shirt,Hooey,29.99,29.99,,"Saddle up with the Hooey Men's Wild Ride Graphic T-shirt. The cotton and polyester material provides a comfortable feel, while the graphic design offers a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 50% cotton, 50% polyester ', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not bleach; hang or tumble dry low'}",,"https://academy.scene7.com/is/image/academy/21560005?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21560034?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Black
160819103,https://www.academy.com/p/nike-mens-lse-oc-t-shirt,Nike Men's LSE OC T-shirt,Nike,47.0,47.0,,"Look your best when you wear the Nike Men's LSE OC T-shirt. It is made of 100% cotton. The short sleeves keep you cool, and its crew neckline creates a casual look. The basketball graphic on the front adds a sporty touch.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with similar colors, use only nonchlorine bleach; tumble dry low with like colors, low iron if needed', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees'}",,"https://academy.scene7.com/is/image/academy/21557998?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21557999?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558000?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558001?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558002?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Sail
161029656,https://www.academy.com/p/under-armour-men-s-motion-polo-shirt,Under Armour Men’s Motion Polo Shirt,Under Armour,55.0,55.0,,"Stay prepared for wherever the day takes you in an Under Armour Men’s Motion Polo Shirt. It’s made from a blend of polyester and elastane for durability and stretch, and the sweat-wicking fabric dries quickly to help you stay comfortable.","{'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Polos', 'Activity': ' Casual', 'Material': ' 80% polyester, 20% elastane', 'Gender': "" Men's"", 'Size Range': "" Men's""}",,"https://academy.scene7.com/is/image/academy/21554559?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21554560?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21554561?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Green
163148940,https://www.academy.com/p/magellan-outdoors-mens-short-sleeve-loyal-buddies-t-shirt,Magellan Outdoors Men's Short Sleeve Loyal Buddies T-shirt,Magellan Outdoors,9.99,9.99,,"Look your best when you wear the Magellan Outdoors Men's Short Sleeve Loyal Buddies T-shirt. It is made of 100% cotton. The short sleeves keep you cool, and its crew neckline creates a casual look. The large graphic on the back adds a fun touch.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold on gentle cycle, do not bleach; tumble dry low, do not iron', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees'}",,"https://academy.scene7.com/is/image/academy/21591149?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591265?$pdp-xl-ng$",,,"Medium,XXX Large,X Large,XX Large,Large",Light Beige 02
165676674,https://www.academy.com/p/columbia-sportswear-mens-pfg-leap-graphic-t-shirt,Columbia Sportswear Men's PFG Leap Graphic T-shirt,Columbia Sportswear,20.0,20.0,,"Display your passion for the great outdoors with the Columbia Sportswear Men's PFG Leap Graphic T-shirt. The cotton material provides a comfortable feel, while the graphic designs offer a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash warm with like colors; tumble dry'}",,"https://academy.scene7.com/is/image/academy/21574015?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21574016?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Navy
165676527,https://www.academy.com/p/columbia-sportswear-mens-pfg-jake-graphic-t-shirt,Columbia Sportswear Men's PFG Jake Graphic T-shirt,Columbia Sportswear,20.0,20.0,,"Display your passion for the great outdoors with the Columbia Sportswear Men's PFG Jake Graphic T-shirt. The cotton material provides a comfortable feel, while the graphic designs offer a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash warm with like colors; tumble dry'}",,https://academy.scene7.com/is/image/academy/21574012?$pdp-xl-ng$,,,"Small,Medium,X Large,XX Large,Large",Medium Grey 01
161361616,https://www.academy.com/p/under-armour-mens-vanish-woven-20-2-in-1-shorts-6-in,Under Armour Men's Vanish Woven 2.0 2 in 1 Shorts 6 in,Under Armour,55.0,55.0,,You can push yourself to go the extra mile when you wear the Under Armour Men's Vanish Woven 2.0 2 in 1 Shorts 6 in during your next training session. These shorts are made with polyester outer shorts and polyester and elastane liner shorts with built-in compression to help keep you focused and comfortable.,"{'Compression': ' Yes', 'Clothing Type': ' Athletic Shorts', 'Product Type': ' Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 6', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Activity': ' Training', 'Material': ' 100% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21565104?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565105?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565106?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565107?$pdp-xl-ng$",1.0,1,"Small,Medium,X Large,XX Large,Large",Timberwolf Taupe
163380159,https://www.academy.com/p/hooey-mens-charbray-graphic-t-shirt,Hooey Men's Charbray Graphic T-shirt,Hooey,29.99,29.99,,"Complete the look with the Hooey Men's Charbray Graphic T-shirt. The cotton and polyester material provides a comfortable feel, while the screen-printed graphics offer a stylish touch.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 50% cotton, 50% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not use bleach, hang or tumble dry low', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21559716?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21559717?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Black
163369865,https://www.academy.com/p/hurley-mens-cannonball-volley-swim-shorts-6-in,Hurley Men's Cannonball Volley Swim Shorts 6 in.,Hurley,49.95,49.95,,"Splash around in the Hurley Men's Cannonball Volley Swim Shorts 6 in. They are made of 54% polyester, 40% repreve, and 6% spandex. The 4-way stretch fabric provides a full range of motion, and their DWR-coating offers a water repellent wear. The fabric quickly dries, enhancing comfort.","{'Clothing Type': ' Swim Bottoms', 'Product Type': ' Swim Bottoms', 'Inseam (in.)': ' 6', 'Age Group': "" Adults'"", 'Style': ' Trunk', 'Activity': ' Swimming,Beach', 'Material': ' 54% polyester, 40% repreve, 6% spandex', 'Lining': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash cold on gentle with like colors; use non-chlorine bleach if needed; tumble dry low, cool iron', 'Rise': ' Mid Rise'}",,"https://academy.scene7.com/is/image/academy/21589230?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21589231?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21589232?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21589233?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21589228?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21589229?$pdp-xl-ng$",,,,Turquoise / Aqua 01
161090772,https://www.academy.com/p/academy-sports-outdoors-mens-fun-and-games-t-shirt,Academy Sports + Outdoors Men's Fun And Games T-shirt,Academy Sports + Outdoors,9.99,9.99,,"Put your stylish side on display when you wear the Academy Sports + Outdoors Men's Fun And Games T-shirt. The 100% cotton construction provides a soft, comfortable feel, while the screen-printed graphic design adds an eye-catching appearance.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' T-Shirts', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors'}",,https://academy.scene7.com/is/image/academy/21581770?$pdp-xl-ng$,,,"Small,Medium,X Large,XX Large,Large",Carolina Blue
164086576,https://www.academy.com/p/nike-mens-long-boxer-brief-3pk,NIKE MEN'S LONG BOXER BRIEF 3PK,Nike,47.5,47.5,,"Imagine you’re prepping for a long morning run or a high-stakes meeting. You reach for your Nike Long Boxer Briefs because you know they won’t ride up. As you pull them on, the 8-inch inseam provides that extra coverage that prevents thigh chafing, and the wide elastic waistband sits flat against your skin. Whether you're hitting the gym or the office, the Dri-FIT tech works silently in the background, ensuring you stay cool and dry while the 4-way stretch moves exactly as you do. It’s the essential base layer that lets you focus on your performance, not your gear.","{'Compression': ' Yes', 'Product Type': ' Boxer Briefs', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' Boxer Briefs', 'Gender': "" Men's"", 'Size Range': "" Men's""}",,"https://academy.scene7.com/is/image/academy/21590174?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21590175?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21590176?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21590173?$pdp-xl-ng$",,,"Medium,XX Large",Black
162107943,https://www.academy.com/p/nike-mens-nws-t-shirt,Nike Men's NWS T-shirt,Nike,37.0,37.0,,"Show off your sports fandom wearing this Nike Men's NWS T-shirt. Whether you're working out, at the game or just lounging around the house, its soft 100% cotton construction provides a comfortable feel all day long.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' Solid Tees', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21558247?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558248?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558249?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558250?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21558251?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Summit White/(Wolf Grey)
