unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
20393275|johnlewis||||||||2026-03-27|Ted Baker Zarlah Floral Shirt Midi Dress, Multi, 8|Ted Baker|||||Homepage|Women|Women's Dresses|Shop all Ted Baker||||259.00|259.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Ted Baker|https://www.johnlewis.com/ted-baker-zarlah-floral-shirt-midi-dress-multi/p114507044?size=8||Proof a straight silhouette is always flattering. This short sleeve midi dress from Ted Baker has a V-neckline.|||||China|||||||||||||||||||||||||||Multi|||||||8||||https://media.johnlewiscontent.com/i/JohnLewis/010678651||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt1||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt2||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt3||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt4||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt5||Regular||100% viscose||Dry Clean Only|||||||||||||||||||True||20393275P|||||||||
20393276|johnlewis||||||||2026-03-27|Ted Baker Zarlah Floral Shirt Midi Dress, Multi, 10|Ted Baker|||||Homepage|Women|Women's Dresses|Shop all Ted Baker||||259.00|259.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Ted Baker|https://www.johnlewis.com/ted-baker-zarlah-floral-shirt-midi-dress-multi/p114507044?size=10||Proof a straight silhouette is always flattering. This short sleeve midi dress from Ted Baker has a V-neckline.|||||China|||||||||||||||||||||||||||Multi|||||||10||||https://media.johnlewiscontent.com/i/JohnLewis/010678651||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt1||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt2||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt3||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt4||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt5||Regular||100% viscose||Dry Clean Only|||||||||||||||||||True||20393276P|||||||||
20393277|johnlewis||||||||2026-03-27|Ted Baker Zarlah Floral Shirt Midi Dress, Multi, 12|Ted Baker|||||Homepage|Women|Women's Dresses|Shop all Ted Baker||||259.00|259.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Ted Baker|https://www.johnlewis.com/ted-baker-zarlah-floral-shirt-midi-dress-multi/p114507044?size=12||Proof a straight silhouette is always flattering. This short sleeve midi dress from Ted Baker has a V-neckline.|||||China|||||||||||||||||||||||||||Multi|||||||12||||https://media.johnlewiscontent.com/i/JohnLewis/010678651||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt1||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt2||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt3||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt4||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt5||Regular||100% viscose||Dry Clean Only|||||||||||||||||||True||20393277P|||||||||
20393278|johnlewis||||||||2026-03-27|Ted Baker Zarlah Floral Shirt Midi Dress, Multi, 14|Ted Baker|||||Homepage|Women|Women's Dresses|Shop all Ted Baker||||259.00|259.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Ted Baker|https://www.johnlewis.com/ted-baker-zarlah-floral-shirt-midi-dress-multi/p114507044?size=14||Proof a straight silhouette is always flattering. This short sleeve midi dress from Ted Baker has a V-neckline.|||||China|||||||||||||||||||||||||||Multi|||||||14||||https://media.johnlewiscontent.com/i/JohnLewis/010678651||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt1||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt2||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt3||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt4||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt5||Regular||100% viscose||Dry Clean Only|||||||||||||||||||True||20393278P|||||||||
20393279|johnlewis||||||||2026-03-27|Ted Baker Zarlah Floral Shirt Midi Dress, Multi, 16|Ted Baker|||||Homepage|Women|Women's Dresses|Shop all Ted Baker||||259.00|259.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Ted Baker|https://www.johnlewis.com/ted-baker-zarlah-floral-shirt-midi-dress-multi/p114507044?size=16||Proof a straight silhouette is always flattering. This short sleeve midi dress from Ted Baker has a V-neckline.|||||China|||||||||||||||||||||||||||Multi|||||||16||||https://media.johnlewiscontent.com/i/JohnLewis/010678651||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt1||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt2||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt3||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt4||https://media.johnlewiscontent.com/i/JohnLewis/010678651alt5||Regular||100% viscose||Dry Clean Only|||||||||||||||||||True||20393279P|||||||||
12155074|johnlewis||||||||2026-03-27|Whistles Mila Square Neck Maxi Dress, Butter, 6|Whistles|||||Homepage|Women|Women's Dresses|Shop all Whistles||||199.00|199.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Whistles|https://www.johnlewis.com/whistles-mila-square-neck-maxi-dress-butter/p114785408?size=6||Proof the pencil shape is as classic as ever. This sleeveless maxi dress by Whistles has a square neckline and a plain design to go with everything.|||||China|||||||||||||||||||||||||||Butter|||||||6||||https://media.johnlewiscontent.com/i/JohnLewis/013130655||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt1||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt2||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt3||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt4||||||95% polyester - recycled fibres, % elastane||Machine Washable|||||||||||||||||||True||12155074P|||||||||
12155075|johnlewis||||||||2026-03-27|Whistles Mila Square Neck Maxi Dress, Butter, 8|Whistles|||||Homepage|Women|Women's Dresses|Shop all Whistles||||199.00|199.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Whistles|https://www.johnlewis.com/whistles-mila-square-neck-maxi-dress-butter/p114785408?size=8||Proof the pencil shape is as classic as ever. This sleeveless maxi dress by Whistles has a square neckline and a plain design to go with everything.|||||China|||||||||||||||||||||||||||Butter|||||||8||||https://media.johnlewiscontent.com/i/JohnLewis/013130655||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt1||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt2||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt3||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt4||||||95% polyester - recycled fibres, % elastane||Machine Washable|||||||||||||||||||True||12155075P|||||||||
12155076|johnlewis||||||||2026-03-27|Whistles Mila Square Neck Maxi Dress, Butter, 10|Whistles|||||Homepage|Women|Women's Dresses|Shop all Whistles||||199.00|199.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Whistles|https://www.johnlewis.com/whistles-mila-square-neck-maxi-dress-butter/p114785408?size=10||Proof the pencil shape is as classic as ever. This sleeveless maxi dress by Whistles has a square neckline and a plain design to go with everything.|||||China|||||||||||||||||||||||||||Butter|||||||10||||https://media.johnlewiscontent.com/i/JohnLewis/013130655||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt1||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt2||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt3||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt4||||||95% polyester - recycled fibres, % elastane||Machine Washable|||||||||||||||||||True||12155076P|||||||||
12155077|johnlewis||||||||2026-03-27|Whistles Mila Square Neck Maxi Dress, Butter, 12|Whistles|||||Homepage|Women|Women's Dresses|Shop all Whistles||||199.00|199.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Whistles|https://www.johnlewis.com/whistles-mila-square-neck-maxi-dress-butter/p114785408?size=12||Proof the pencil shape is as classic as ever. This sleeveless maxi dress by Whistles has a square neckline and a plain design to go with everything.|||||China|||||||||||||||||||||||||||Butter|||||||12||||https://media.johnlewiscontent.com/i/JohnLewis/013130655||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt1||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt2||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt3||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt4||||||95% polyester - recycled fibres, % elastane||Machine Washable|||||||||||||||||||True||12155077P|||||||||
12155078|johnlewis||||||||2026-03-27|Whistles Mila Square Neck Maxi Dress, Butter, 14|Whistles|||||Homepage|Women|Women's Dresses|Shop all Whistles||||199.00|199.00||||||||||||||GBP|Homepage > Women > Women's Dresses > Shop all Whistles|https://www.johnlewis.com/whistles-mila-square-neck-maxi-dress-butter/p114785408?size=14||Proof the pencil shape is as classic as ever. This sleeveless maxi dress by Whistles has a square neckline and a plain design to go with everything.|||||China|||||||||||||||||||||||||||Butter|||||||14||||https://media.johnlewiscontent.com/i/JohnLewis/013130655||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt1||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt2||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt3||https://media.johnlewiscontent.com/i/JohnLewis/013130655alt4||||||95% polyester - recycled fibres, % elastane||Machine Washable|||||||||||||||||||True||12155078P|||||||||
